datetime,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,EnergyProduced(Wh)
2022-09-25 11:15:00,77.0,66.0,,54.0,CLR:00,904.0
2022-09-25 12:15:00,79.0,67.0,,51.0,CLR:00,849.0
2022-09-25 13:15:00,79.0,67.0,,51.0,CLR:00,1108.0
2022-09-25 14:15:00,77.0,67.0,,57.0,CLR:00,509.0
2022-09-25 15:15:00,77.0,67.0,,57.0,CLR:00,263.0
2022-09-25 16:15:00,75.0,67.0,,65.0,CLR:00,272.0
2022-09-25 17:15:00,72.0,68.0,,83.0,SCT:04 120,57.0
2022-09-25 18:15:00,70.0,66.0,,83.0,SCT:04 90 BKN:07 120,33.0
2022-09-25 19:15:00,68.0,67.0,,94.0,BKN:07 90 OVC:08 100,0.0
2022-09-25 20:15:00,68.0,68.0,,100.0,SCT:04 55 OVC:08 70,0.0
2022-09-25 21:15:00,68.0,67.0,,94.0,OVC:08 50,0.0
2022-09-25 22:15:00,66.0,66.0,,100.0,SCT:04 60 BKN:07 75 BKN:07 120,0.0
2022-09-25 23:15:00,64.0,64.0,,100.0,BKN:07 2 BKN:07 45 BKN:07 60,0.0
2022-09-26 00:15:00,64.0,64.0,,100.0,CLR:00,0.0
2022-09-26 01:15:00,63.0,63.0,,100.0,BKN:07 2,0.0
2022-09-26 02:15:00,61.0,61.0,,100.0,CLR:00,0.0
2022-09-26 03:15:00,61.0,61.0,,100.0,OVC:08 2,0.0
2022-09-26 04:15:00,61.0,61.0,,100.0,SCT:04 41 SCT:04 60,0.0
2022-09-26 05:15:00,59.0,59.0,,100.0,SCT:04 2,0.0
2022-09-26 06:15:00,57.0,57.0,,100.0,OVC:08 2,0.0
2022-09-26 07:15:00,61.0,61.0,,100.0,CLR:00,9.0
2022-09-26 08:15:00,68.0,65.0,,83.0,CLR:00,78.0
2022-09-26 09:15:00,72.0,65.0,,69.0,CLR:00,118.0
2022-09-26 10:15:00,75.0,64.0,,54.0,CLR:00,539.0
2022-09-26 11:15:00,77.0,64.0,,47.0,SCT:04 60,1098.0
2022-09-26 12:15:00,77.0,64.0,,47.0,SCT:04 50,1300.0
2022-09-26 13:15:00,81.0,65.0,,39.0,SCT:04 50,1178.0
2022-09-26 14:15:00,81.0,66.0,,45.0,SCT:04 60,1784.0
2022-09-26 15:15:00,81.0,66.0,,45.0,CLR:00,1806.0
2022-09-26 16:15:00,81.0,67.0,,48.0,CLR:00,1571.0
2022-09-26 17:15:00,75.0,67.0,,65.0,CLR:00,1225.0
2022-09-26 18:15:00,68.0,66.0,,88.0,BKN:07 80,192.0
2022-09-26 19:15:00,70.0,64.0,,73.0,SCT:04 80,0.0
2022-09-26 20:15:00,63.0,62.0,,94.0,CLR:00,0.0
2022-09-26 21:15:00,61.0,61.0,,100.0,SCT:04 90,0.0
2022-09-26 22:15:00,61.0,60.0,,94.0,BKN:07 90,0.0
2022-09-26 23:15:00,59.0,59.0,,100.0,BKN:07 90,0.0
2022-09-27 00:15:00,59.0,59.0,,100.0,OVC:08 90,0.0
2022-09-27 01:15:00,57.0,57.0,,100.0,BKN:07 100,0.0
2022-09-27 02:15:00,57.0,56.0,,94.0,BKN:07 100,0.0
2022-09-27 03:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-09-27 04:15:00,54.0,54.0,,100.0,CLR:00,0.0
2022-09-27 05:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-09-27 06:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-09-27 07:15:00,55.0,54.0,,94.0,CLR:00,8.0
2022-09-27 08:15:00,64.0,57.0,,64.0,CLR:00,73.0
2022-09-27 09:15:00,70.0,59.0,,50.0,CLR:00,111.0
2022-09-27 10:15:00,72.0,57.0,,38.0,CLR:00,560.0
2022-09-27 11:15:00,73.0,57.0,,33.0,CLR:00,1099.0
2022-09-27 12:15:00,75.0,58.0,,31.0,CLR:00,1465.0
2022-09-27 13:15:00,77.0,59.0,,32.0,CLR:00,1708.0
2022-09-27 14:15:00,77.0,59.0,,30.0,CLR:00,1860.0
2022-09-27 15:15:00,77.0,59.0,,32.0,CLR:00,1836.0
2022-09-27 16:15:00,77.0,60.0,,34.0,CLR:00,1673.0
2022-09-27 17:15:00,70.0,61.0,,60.0,CLR:00,1315.0
2022-09-27 18:15:00,68.0,59.0,,56.0,CLR:00,663.0
2022-09-27 19:15:00,59.0,57.0,,88.0,CLR:00,0.0
2022-09-27 20:15:00,57.0,55.0,,88.0,CLR:00,0.0
2022-09-27 21:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-09-27 22:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-09-27 23:15:00,63.0,53.0,,49.0,CLR:00,0.0
2022-09-28 00:15:00,61.0,51.0,,48.0,CLR:00,0.0
2022-09-28 01:15:00,54.0,50.0,,77.0,CLR:00,0.0
2022-09-28 02:15:00,50.0,48.0,,88.0,CLR:00,0.0
2022-09-28 03:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-09-28 04:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-09-28 05:15:00,46.0,46.0,,93.0,CLR:00,0.0
2022-09-28 06:15:00,46.0,46.0,,93.0,CLR:00,0.0
2022-09-28 07:15:00,52.0,49.0,,82.0,CLR:00,15.0
2022-09-28 08:15:00,59.0,52.0,,63.0,CLR:00,165.0
2022-09-28 09:15:00,63.0,54.0,,56.0,CLR:00,334.0
2022-09-28 10:15:00,66.0,55.0,,46.0,CLR:00,557.0
2022-09-28 11:15:00,68.0,54.0,,38.0,CLR:00,1017.0
2022-09-28 12:15:00,70.0,55.0,,35.0,CLR:00,1386.0
2022-09-28 13:15:00,72.0,56.0,,33.0,CLR:00,1595.0
2022-09-28 14:15:00,72.0,57.0,,36.0,CLR:00,1653.0
2022-09-28 15:15:00,72.0,56.0,,33.0,CLR:00,1566.0
2022-09-28 16:15:00,70.0,56.0,,38.0,CLR:00,993.0
2022-09-28 17:15:00,68.0,54.0,,38.0,CLR:00,607.0
2022-09-28 18:15:00,61.0,53.0,,59.0,CLR:00,111.0
2022-09-28 19:15:00,59.0,52.0,,59.0,CLR:00,0.0
2022-09-28 20:15:00,55.0,50.0,,72.0,CLR:00,0.0
2022-09-28 21:15:00,55.0,50.0,,72.0,CLR:00,0.0
2022-09-28 22:15:00,55.0,50.0,,67.0,CLR:00,0.0
2022-09-28 23:15:00,55.0,50.0,,67.0,CLR:00,0.0
2022-09-29 00:15:00,55.0,50.0,,67.0,CLR:00,0.0
2022-09-29 01:15:00,59.0,52.0,,63.0,CLR:00,0.0
2022-09-29 02:15:00,55.0,50.0,,72.0,CLR:00,0.0
2022-09-29 03:15:00,57.0,51.0,,67.0,CLR:00,0.0
2022-09-29 04:15:00,55.0,51.0,,77.0,CLR:00,0.0
2022-09-29 05:15:00,55.0,51.0,,77.0,CLR:00,0.0
2022-09-29 06:15:00,55.0,51.0,,77.0,CLR:00,0.0
2022-09-29 07:15:00,55.0,52.0,,82.0,OVC:08 100,3.0
2022-09-29 08:15:00,59.0,55.0,,77.0,SCT:04 100,150.0
2022-09-29 09:15:00,61.0,56.0,,72.0,BKN:07 120,389.0
2022-09-29 10:15:00,63.0,57.0,,68.0,OVC:08 110,558.0
2022-09-29 11:15:00,64.0,57.0,,64.0,OVC:08 110,707.0
2022-09-29 12:15:00,66.0,58.0,,60.0,SCT:04 36 SCT:04 110,778.0
2022-09-29 13:15:00,68.0,59.0,,56.0,SCT:04 37 OVC:08 110,786.0
2022-09-29 14:15:00,68.0,59.0,,56.0,BKN:07 41 OVC:08 110,533.0
2022-09-29 15:15:00,68.0,59.0,,56.0,BKN:07 41 BKN:07 49 OVC:08 120,418.0
2022-09-29 16:15:00,66.0,59.0,,64.0,BKN:07 45 OVC:08 120,268.0
2022-09-29 17:15:00,64.0,57.0,,64.0,SCT:04 43 SCT:04 49,124.0
2022-09-29 18:15:00,64.0,,,64.0,,5.0
2022-09-29 19:15:00,63.0,57.0,,68.0,SCT:04 39,0.0
2022-09-29 20:15:00,63.0,56.0,,64.0,BKN:07 35 OVC:08 60,0.0
2022-09-29 21:15:00,63.0,57.0,,68.0,SCT:04 33 OVC:08 50,0.0
2022-09-29 22:15:00,63.0,57.0,,68.0,SCT:04 50 OVC:08 55,0.0
2022-09-29 23:15:00,63.0,57.0,,68.0,SCT:04 33 SCT:04 46 OVC:08 100,0.0
2022-09-30 00:15:00,63.0,57.0,,68.0,OVC:08 31,0.0
2022-09-30 01:15:00,59.0,56.0,,82.0,OVC:08 27,0.0
2022-09-30 02:15:00,59.0,56.0,,82.0,OVC:08 27,0.0
2022-09-30 03:15:00,59.0,57.0,,88.0,BKN:07 25 BKN:07 45 OVC:08 90,0.0
2022-09-30 04:15:00,57.0,,0.01,94.0,,0.0
2022-09-30 05:15:00,59.0,57.0,,88.0,OVC:08 14,0.0
2022-09-30 06:15:00,59.0,,0.02,94.0,,0.0
2022-09-30 07:15:00,59.0,,0.02,94.0,,0.0
2022-09-30 08:15:00,59.0,58.0,0.06,94.0,OVC:08 10,18.0
2022-09-30 09:15:00,61.0,60.0,0.03,94.0,OVC:08 10,31.0
2022-09-30 10:15:00,61.0,60.0,,94.0,OVC:08 10,225.0
2022-09-30 11:15:00,61.0,60.0,0.02,94.0,OVC:08 9,208.0
2022-09-30 12:15:00,61.0,60.0,0.02,94.0,OVC:08 9,279.0
2022-09-30 13:15:00,63.0,62.0,0.01,94.0,OVC:08 9,291.0
2022-09-30 14:15:00,63.0,62.0,0.05,94.0,OVC:08 9,204.0
2022-09-30 15:15:00,63.0,62.0,0.02,94.0,OVC:08 10,274.0
2022-09-30 16:15:00,63.0,,0.02,94.0,,111.0
2022-09-30 17:15:00,63.0,,0.02,100.0,,0.0
2022-09-30 18:15:00,64.0,,0.03,94.0,,0.0
2022-09-30 19:15:00,66.0,65.0,0.11,94.0,OVC:08 6,0.0
2022-09-30 20:15:00,70.0,69.0,,94.0,SCT:04 18 BKN:07 24 OVC:08 37,0.0
2022-09-30 21:15:00,68.0,66.0,,88.0,OVC:08 23,0.0
2022-09-30 22:15:00,68.0,65.0,,83.0,BKN:07 23 OVC:08 29,0.0
2022-09-30 23:15:00,66.0,63.0,,83.0,OVC:08 23,0.0
2022-10-01 00:15:00,64.0,61.0,,83.0,OVC:08 23,0.0
2022-10-03 07:15:00,54.0,53.0,,94.0,OVC:08 10,0.0
2022-10-03 08:15:00,54.0,53.0,,94.0,OVC:08 8,65.0
2022-10-03 09:15:00,54.0,53.0,,94.0,OVC:08 8,256.0
2022-10-03 10:15:00,55.0,54.0,,94.0,OVC:08 8,261.0
2022-10-03 11:15:00,55.0,52.0,,82.0,SCT:04 10 OVC:08 16,191.0
2022-10-03 12:15:00,57.0,53.0,,77.0,OVC:08 16,471.0
2022-10-03 13:15:00,59.0,54.0,,72.0,OVC:08 22,639.0
2022-10-03 14:15:00,63.0,56.0,,64.0,OVC:08 30,685.0
2022-10-03 15:15:00,61.0,55.0,,68.0,OVC:08 32,759.0
2022-10-03 16:15:00,61.0,55.0,,68.0,OVC:08 34,637.0
2022-10-03 17:15:00,59.0,54.0,,72.0,OVC:08 36,255.0
2022-10-03 18:15:00,55.0,51.0,,77.0,OVC:08 34,33.0
2022-10-03 19:15:00,55.0,50.0,,72.0,BKN:07 35 OVC:08 43,0.0
2022-10-03 20:15:00,52.0,49.0,,82.0,BKN:07 18 BKN:07 45,0.0
2022-10-03 21:15:00,52.0,49.0,,82.0,OVC:08 32,0.0
2022-10-03 22:15:00,50.0,48.0,,82.0,OVC:08 36,0.0
2022-10-03 23:15:00,52.0,49.0,,77.0,SCT:04 23 OVC:08 30,0.0
2022-10-04 00:15:00,52.0,49.0,,77.0,OVC:08 21,0.0
2022-10-04 01:15:00,50.0,48.0,,88.0,BKN:07 13 OVC:08 22,0.0
2022-10-04 02:15:00,50.0,48.0,,82.0,OVC:08 18,0.0
2022-10-04 03:15:00,50.0,48.0,,88.0,SCT:04 12 OVC:08 16,0.0
2022-10-04 06:15:00,50.0,48.0,,82.0,OVC:08 50,0.0
2022-10-04 07:15:00,50.0,48.0,,82.0,OVC:08 70,2.0
2022-10-04 08:15:00,54.0,49.0,,67.0,CLR:00,62.0
2022-10-04 09:15:00,57.0,50.0,,59.0,CLR:00,94.0
2022-10-04 10:15:00,61.0,52.0,,52.0,CLR:00,529.0
2022-10-04 11:15:00,63.0,53.0,,49.0,CLR:00,1043.0
2022-10-04 12:15:00,64.0,53.0,,46.0,CLR:00,1451.0
2022-10-04 13:15:00,68.0,55.0,,40.0,SCT:04 50,1721.0
2022-10-04 14:15:00,70.0,56.0,,38.0,CLR:00,1840.0
2022-10-04 15:15:00,68.0,55.0,,40.0,SCT:04 70 SCT:04 80,1824.0
2022-10-04 16:15:00,66.0,55.0,,46.0,OVC:08 80,952.0
2022-10-04 17:15:00,64.0,54.0,,49.0,OVC:08 70,234.0
2022-10-04 18:15:00,59.0,55.0,,77.0,OVC:08 70,86.0
2022-10-04 19:15:00,55.0,53.0,,88.0,OVC:08 70,0.0
2022-10-04 20:15:00,54.0,53.0,,94.0,BKN:07 70,0.0
2022-10-04 21:15:00,52.0,50.0,,88.0,SCT:04 70,0.0
2022-10-04 22:15:00,50.0,49.0,,94.0,CLR:00,0.0
2022-10-04 23:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-05 00:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-05 01:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-05 02:15:00,46.0,46.0,,93.0,CLR:00,0.0
2022-10-05 03:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-05 04:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-05 05:15:00,45.0,44.0,,93.0,CLR:00,0.0
2022-10-05 06:15:00,45.0,44.0,,93.0,CLR:00,0.0
2022-10-05 07:15:00,46.0,46.0,,100.0,CLR:00,2.0
2022-10-05 08:15:00,55.0,50.0,,72.0,CLR:00,61.0
2022-10-05 09:15:00,61.0,53.0,,59.0,CLR:00,92.0
2022-10-05 10:15:00,64.0,,,52.0,,525.0
2022-10-05 11:15:00,68.0,,,46.0,,1046.0
2022-10-05 12:15:00,70.0,,,50.0,,1431.0
2022-10-05 13:15:00,72.0,,,50.0,,1684.0
2022-10-05 14:15:00,73.0,,,47.0,,1811.0
2022-10-05 15:15:00,73.0,,,47.0,,1757.0
2022-10-05 16:15:00,73.0,,,47.0,,1579.0
2022-10-05 17:15:00,70.0,,,60.0,,1238.0
2022-10-05 18:15:00,59.0,,,88.0,,530.0
2022-10-05 19:15:00,57.0,,,94.0,,0.0
2022-10-05 20:15:00,55.0,,,100.0,,0.0
2022-10-05 21:15:00,55.0,,,94.0,,0.0
2022-10-05 22:15:00,54.0,,,100.0,,0.0
2022-10-05 23:15:00,54.0,,,94.0,,0.0
2022-10-06 00:15:00,52.0,,,100.0,,0.0
2022-10-06 01:15:00,52.0,,,100.0,,0.0
2022-10-06 02:15:00,52.0,,,94.0,,0.0
2022-10-06 03:15:00,52.0,,,100.0,,0.0
2022-10-06 04:15:00,52.0,,,100.0,,0.0
2022-10-06 05:15:00,50.0,,,100.0,,0.0
2022-10-06 06:15:00,50.0,,,100.0,,0.0
2022-10-06 07:15:00,52.0,,,100.0,,1.0
2022-10-06 08:15:00,61.0,,,83.0,,62.0
2022-10-06 09:15:00,64.0,,,78.0,,96.0
2022-10-06 10:15:00,72.0,,,65.0,,497.0
2022-10-06 11:15:00,75.0,,,54.0,,1004.0
2022-10-06 12:15:00,77.0,,,47.0,,1383.0
2022-10-06 13:15:00,77.0,,,47.0,,1636.0
2022-10-06 14:15:00,79.0,,,42.0,,1751.0
2022-10-06 15:15:00,79.0,,,45.0,,1706.0
2022-10-06 16:15:00,79.0,,,45.0,,1532.0
2022-10-06 17:15:00,72.0,,,69.0,,1177.0
2022-10-06 18:15:00,64.0,,,88.0,,450.0
2022-10-06 19:15:00,61.0,,,94.0,,0.0
2022-10-06 20:15:00,61.0,,,94.0,,0.0
2022-10-06 21:15:00,59.0,,,94.0,,0.0
2022-10-06 22:15:00,57.0,,,94.0,,0.0
2022-10-06 23:15:00,55.0,,,100.0,,0.0
2022-10-07 00:15:00,55.0,,,94.0,,0.0
2022-10-07 01:15:00,54.0,,,100.0,,0.0
2022-10-07 02:15:00,54.0,,,100.0,,0.0
2022-10-07 03:15:00,52.0,,,100.0,,0.0
2022-10-07 04:15:00,52.0,,,100.0,,0.0
2022-10-07 05:15:00,52.0,,,100.0,,0.0
2022-10-07 06:15:00,50.0,,,100.0,,0.0
2022-10-07 07:15:00,54.0,,,100.0,,1.0
2022-10-07 08:15:00,61.0,,,94.0,,64.0
2022-10-07 09:15:00,70.0,,,73.0,,99.0
2022-10-07 10:15:00,73.0,,,50.0,,510.0
2022-10-07 11:15:00,79.0,,,39.0,,963.0
2022-10-07 12:15:00,81.0,,,39.0,,1343.0
2022-10-07 13:15:00,81.0,,,42.0,,1595.0
2022-10-07 14:15:00,82.0,,,40.0,,1730.0
2022-10-07 15:15:00,81.0,,,45.0,,1638.0
2022-10-07 16:15:00,81.0,,,45.0,,1538.0
2022-10-07 17:15:00,72.0,67.0,,78.0,CLR:00,1080.0
2022-10-07 18:15:00,64.0,63.0,,94.0,CLR:00,250.0
2022-10-07 19:15:00,63.0,62.0,,94.0,CLR:00,0.0
2022-10-07 20:15:00,61.0,60.0,,94.0,CLR:00,0.0
2022-10-07 21:15:00,59.0,59.0,,100.0,CLR:00,0.0
2022-10-07 22:15:00,57.0,56.0,,94.0,CLR:00,0.0
2022-10-07 23:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-10-08 00:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-10-08 01:15:00,55.0,55.0,,100.0,BKN:07 80 BKN:07 90,0.0
2022-10-08 02:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-10-08 03:15:00,59.0,57.0,,88.0,CLR:00,0.0
2022-10-08 04:15:00,61.0,57.0,,77.0,CLR:00,0.0
2022-10-08 05:15:00,59.0,56.0,,82.0,CLR:00,0.0
2022-10-08 06:15:00,59.0,56.0,,82.0,CLR:00,0.0
2022-10-08 07:15:00,59.0,56.0,,82.0,CLR:00,6.0
2022-10-08 08:15:00,59.0,55.0,,77.0,SCT:04 80,117.0
2022-10-08 09:15:00,61.0,55.0,,68.0,BKN:07 80,290.0
2022-10-08 10:15:00,63.0,56.0,,64.0,CLR:00,450.0
2022-10-08 11:15:00,64.0,55.0,,56.0,CLR:00,1000.0
2022-10-08 12:15:00,66.0,56.0,,52.0,CLR:00,1442.0
2022-10-08 13:15:00,68.0,58.0,,53.0,CLR:00,1486.0
2022-10-08 14:15:00,68.0,57.0,,49.0,CLR:00,1565.0
2022-10-08 15:15:00,68.0,57.0,,49.0,CLR:00,1671.0
2022-10-08 16:15:00,66.0,55.0,,49.0,CLR:00,1018.0
2022-10-08 17:15:00,63.0,54.0,,56.0,CLR:00,1159.0
2022-10-08 18:15:00,55.0,50.0,,72.0,CLR:00,327.0
2022-10-08 19:15:00,52.0,50.0,,88.0,CLR:00,0.0
2022-10-08 20:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-08 21:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-08 22:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-08 23:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-09 00:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-09 01:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-09 02:15:00,43.0,42.0,,93.0,CLR:00,0.0
2022-10-09 03:15:00,43.0,42.0,,93.0,CLR:00,0.0
2022-10-09 04:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-09 05:15:00,41.0,41.0,,100.0,CLR:00,0.0
2022-10-09 06:15:00,41.0,41.0,,100.0,CLR:00,0.0
2022-10-09 07:15:00,43.0,43.0,,100.0,CLR:00,1.0
2022-10-09 08:15:00,52.0,49.0,,82.0,CLR:00,72.0
2022-10-09 09:15:00,57.0,51.0,,63.0,CLR:00,110.0
2022-10-09 10:15:00,61.0,53.0,,55.0,CLR:00,529.0
2022-10-09 11:15:00,64.0,53.0,,46.0,CLR:00,1030.0
2022-10-09 12:15:00,64.0,54.0,,49.0,CLR:00,1407.0
2022-10-09 13:15:00,68.0,56.0,,43.0,CLR:00,1653.0
2022-10-09 14:15:00,68.0,56.0,,43.0,CLR:00,1755.0
2022-10-09 15:15:00,70.0,57.0,,40.0,CLR:00,1704.0
2022-10-09 16:15:00,68.0,56.0,,46.0,CLR:00,1536.0
2022-10-09 17:15:00,61.0,57.0,,77.0,CLR:00,1133.0
2022-10-09 18:15:00,55.0,54.0,,94.0,CLR:00,224.0
2022-10-09 19:15:00,54.0,53.0,,94.0,SCT:04 60 BKN:07 70,0.0
2022-10-09 20:15:00,52.0,52.0,,100.0,SCT:04 70,0.0
2022-10-09 21:15:00,52.0,51.0,,94.0,SCT:04 70,0.0
2022-10-09 22:15:00,50.0,50.0,,100.0,SCT:04 50 SCT:04 70,0.0
2022-10-09 23:15:00,52.0,51.0,,94.0,BKN:07 50 OVC:08 70,0.0
2022-10-10 00:15:00,52.0,51.0,,94.0,BKN:07 70,0.0
2022-10-10 01:15:00,50.0,50.0,,100.0,BKN:07 70,0.0
2022-10-10 02:15:00,50.0,50.0,,100.0,BKN:07 80,0.0
2022-10-10 03:15:00,50.0,49.0,,94.0,SCT:04 80,0.0
2022-10-10 04:15:00,48.0,48.0,,100.0,BKN:07 46,0.0
2022-10-10 05:15:00,48.0,47.0,,94.0,SCT:04 48 SCT:04 65,0.0
2022-10-10 06:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-10 07:15:00,50.0,50.0,,100.0,BKN:07 49 OVC:08 65,5.0
2022-10-10 08:15:00,54.0,53.0,,94.0,OVC:08 49,93.0
2022-10-10 09:15:00,59.0,57.0,,88.0,BKN:07 49 OVC:08 80,274.0
2022-10-10 10:15:00,63.0,58.0,,77.0,OVC:08 50,348.0
2022-10-10 11:15:00,66.0,59.0,,64.0,OVC:08 60,731.0
2022-10-10 12:15:00,70.0,61.0,,57.0,OVC:08 70,1236.0
2022-10-10 13:15:00,72.0,62.0,,53.0,SCT:04 60 BKN:07 80,1239.0
2022-10-10 14:15:00,72.0,62.0,,53.0,SCT:04 46 SCT:04 70,1543.0
2022-10-10 15:15:00,72.0,62.0,,53.0,SCT:04 70,987.0
2022-10-10 16:15:00,68.0,63.0,,73.0,SCT:04 60,635.0
2022-10-10 17:15:00,64.0,62.0,,88.0,SCT:04 60,650.0
2022-10-10 18:15:00,63.0,61.0,,88.0,OVC:08 60,115.0
2022-10-10 19:15:00,61.0,60.0,,94.0,BKN:07 60,0.0
2022-10-10 20:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-10-10 21:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-10 22:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-10 23:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-11 00:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-11 01:15:00,48.0,48.0,,100.0,SCT:04 70,0.0
2022-10-11 02:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-11 03:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-11 04:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-11 05:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-11 06:15:00,45.0,44.0,,93.0,CLR:00,0.0
2022-10-11 07:15:00,46.0,46.0,,100.0,CLR:00,1.0
2022-10-11 08:15:00,55.0,53.0,,88.0,CLR:00,65.0
2022-10-11 09:15:00,63.0,57.0,,68.0,CLR:00,105.0
2022-10-11 10:15:00,66.0,58.0,,60.0,CLR:00,494.0
2022-10-11 11:15:00,70.0,58.0,,46.0,CLR:00,994.0
2022-10-11 12:15:00,72.0,58.0,,41.0,CLR:00,1372.0
2022-10-11 13:15:00,73.0,58.0,,38.0,CLR:00,1587.0
2022-10-11 14:15:00,73.0,59.0,,41.0,CLR:00,1603.0
2022-10-11 15:15:00,73.0,58.0,,38.0,CLR:00,1602.0
2022-10-11 16:15:00,73.0,60.0,,44.0,CLR:00,1407.0
2022-10-11 17:15:00,64.0,59.0,,73.0,CLR:00,1048.0
2022-10-11 18:15:00,59.0,57.0,,88.0,CLR:00,179.0
2022-10-11 19:15:00,55.0,54.0,,94.0,SCT:04 60,0.0
2022-10-11 20:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-11 21:15:00,52.0,52.0,,100.0,SCT:04 70,0.0
2022-10-11 22:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-11 23:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-12 00:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-12 01:15:00,48.0,48.0,,100.0,CLR:00,0.0
2022-10-12 02:15:00,48.0,48.0,,100.0,CLR:00,0.0
2022-10-12 03:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-12 04:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-12 05:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-12 06:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-12 07:15:00,48.0,48.0,,100.0,CLR:00,4.0
2022-10-12 08:15:00,57.0,55.0,,88.0,OVC:08 50,118.0
2022-10-12 09:15:00,63.0,60.0,,83.0,BKN:07 60 BKN:07 70 OVC:08 80,224.0
2022-10-12 10:15:00,68.0,63.0,,73.0,BKN:07 50,530.0
2022-10-12 11:15:00,73.0,62.0,,53.0,SCT:04 50 BKN:07 65,660.0
2022-10-12 12:15:00,75.0,63.0,,47.0,CLR:00,1398.0
2022-10-12 13:15:00,73.0,62.0,,53.0,CLR:00,1464.0
2022-10-12 14:15:00,75.0,65.0,,57.0,BKN:07 55,576.0
2022-10-12 15:15:00,77.0,66.0,,54.0,SCT:04 55 SCT:04 70,1194.0
2022-10-12 16:15:00,73.0,64.0,,61.0,SCT:04 45 BKN:07 50,1432.0
2022-10-12 17:15:00,70.0,65.0,,73.0,OVC:08 50,243.0
2022-10-12 18:15:00,64.0,63.0,,94.0,SCT:04 50,48.0
2022-10-12 19:15:00,68.0,63.0,,73.0,BKN:07 45,0.0
2022-10-12 20:15:00,64.0,61.0,,83.0,CLR:00,0.0
2022-10-12 21:15:00,63.0,61.0,,88.0,CLR:00,0.0
2022-10-12 22:15:00,64.0,61.0,,83.0,CLR:00,0.0
2022-10-12 23:15:00,63.0,61.0,,88.0,CLR:00,0.0
2022-10-13 00:15:00,63.0,61.0,,88.0,BKN:07 85 OVC:08 110,0.0
2022-10-13 01:15:00,61.0,60.0,,94.0,BKN:07 85,0.0
2022-10-13 02:15:00,61.0,61.0,,100.0,SCT:04 47 BKN:07 80 OVC:08 110,0.0
2022-10-13 03:15:00,63.0,62.0,,94.0,OVC:08 90,0.0
2022-10-13 04:15:00,63.0,63.0,,100.0,SCT:04 60 BKN:07 80 OVC:08 100,0.0
2022-10-13 05:15:00,63.0,62.0,,94.0,BKN:07 75 OVC:08 90,0.0
2022-10-13 06:15:00,63.0,63.0,0.03,100.0,OVC:08 9,0.0
2022-10-13 07:15:00,64.0,64.0,,100.0,BKN:07 9 OVC:08 14,0.0
2022-10-13 08:15:00,64.0,64.0,,100.0,OVC:08 12,32.0
2022-10-13 09:15:00,68.0,67.0,,94.0,OVC:08 8,275.0
2022-10-13 10:15:00,72.0,69.0,,88.0,BKN:07 8,496.0
2022-10-13 11:15:00,72.0,69.0,,88.0,BKN:07 15 BKN:07 23 OVC:08 30,517.0
